Time,anchovy(t-0),anchovy(t-1),anchovy(t-2),sardine(t-0),sardine(t-1),sardine(t-2),sio_sst(t-0),sio_sst(t-1),sio_sst(t-2),np_sst(t-0),np_sst(t-1),np_sst(t-2),
1954.000000,-1.001730,0.679430,1.109010,0.967301,-0.005173,-2.334080,-1.192160,-1.327920,-1.244450,-2.218470,-1.708460,-1.483250
1955.000000,0.044033,-1.001730,0.679430,0.117133,0.967301,-0.005173,-1.063480,-1.192160,-1.327920,-2.194320,-2.218470,-1.708460
1956.000000,0.271627,0.044033,-1.001730,-0.540868,0.117133,0.967301,-0.992674,-1.063480,-1.192160,-2.072120,-2.194320,-2.218470
1957.000000,-0.382782,0.271627,0.044033,-0.147428,-0.540868,0.117133,-0.685711,-0.992674,-1.063480,-1.108310,-2.072120,-2.194320
1958.000000,-0.670421,-0.382782,0.271627,1.244740,-0.147428,-0.540868,0.121972,-0.685711,-0.992674,0.268469,-1.108310,-2.072120
1959.000000,-0.109504,-0.670421,-0.382782,-0.969354,1.244740,-0.147428,1.329400,0.121972,-0.685711,1.610140,0.268469,-1.108310
1960.000000,-0.056564,-0.109504,-0.670421,-0.095897,-0.969354,1.244740,0.878909,1.329400,0.121972,1.446510,1.610140,0.268469
1961.000000,0.052538,-0.056564,-0.109504,-0.077337,-0.095897,-0.969354,0.090289,0.878909,1.329400,0.477878,1.446510,1.610140
1962.000000,-0.121370,0.052538,-0.056564,-0.178780,-0.077337,-0.095897,-1.201070,0.090289,0.878909,-0.701946,0.477878,1.446510
1963.000000,0.033163,-0.121370,0.052538,-0.030818,-0.178780,-0.077337,-0.994830,-1.201070,0.090289,-0.407587,-0.701946,0.477878
1964.000000,0.001097,0.033163,-0.121370,0.075727,-0.030818,-0.178780,-1.052890,-0.994830,-1.201070,-0.383447,-0.407587,-0.701946
1965.000000,0.009179,0.001097,0.033163,-0.053665,0.075727,-0.030818,-0.880291,-1.052890,-0.994830,-0.018728,-0.383447,-0.407587
1966.000000,1.285630,0.009179,0.001097,0.022736,-0.053665,0.075727,-0.849092,-0.880291,-1.052890,-0.032941,-0.018728,-0.383447
1967.000000,0.159526,1.285630,0.009179,0.025111,0.022736,-0.053665,-0.545753,-0.849092,-0.880291,0.337691,-0.032941,-0.018728
1968.000000,-0.889802,0.159526,1.285630,0.030405,0.025111,0.022736,-0.298203,-0.545753,-0.849092,0.304107,0.337691,-0.032941
1969.000000,2.375950,-0.889802,0.159526,0.030456,0.030405,0.025111,-0.515937,-0.298203,-0.545753,0.051485,0.304107,0.337691
1970.000000,1.300740,2.375950,-0.889802,0.033123,0.030456,0.030405,-0.695732,-0.515937,-0.298203,-0.294818,0.051485,0.304107
1971.000000,-2.359770,1.300740,2.375950,0.029510,0.033123,0.030456,-1.147740,-0.695732,-0.515937,-0.772071,-0.294818,0.051485
1972.000000,1.101430,-2.359770,1.300740,0.031150,0.029510,0.033123,-1.007400,-1.147740,-0.695732,-0.708921,-0.772071,-0.294818
1973.000000,2.899190,1.101430,-2.359770,0.028936,0.031150,0.029510,-1.119690,-1.007400,-1.147740,-0.712736,-0.708921,-0.772071
1974.000000,-2.292450,2.899190,1.101430,0.029560,0.028936,0.031150,-0.945348,-1.119690,-1.007400,-0.637847,-0.712736,-0.708921
1975.000000,3.460140,-2.292450,2.899190,0.030526,0.029560,0.028936,-1.766110,-0.945348,-1.119690,-1.381280,-0.637847,-0.712736
1976.000000,-1.545300,3.460140,-2.292450,0.030677,0.030526,0.029560,-1.275390,-1.766110,-0.945348,-0.838455,-1.381280,-0.637847
1977.000000,-0.623298,-1.545300,3.460140,0.030506,0.030677,0.030526,-0.807816,-1.275390,-1.766110,-0.305491,-0.838455,-1.381280
1978.000000,-4.532410,-0.623298,-1.545300,0.030577,0.030506,0.030677,0.335739,-0.807816,-1.275390,0.907717,-0.305491,-0.838455
1979.000000,1.880480,-4.532410,-0.623298,0.030738,0.030577,0.030506,0.083236,0.335739,-0.807816,0.297790,0.907717,-0.305491
1980.000000,-0.307508,1.880480,-4.532410,0.030788,0.030738,0.030577,-0.303445,0.083236,0.335739,-0.102225,0.297790,0.907717
1981.000000,0.454131,-0.307508,1.880480,0.030486,0.030788,0.030738,-0.183788,-0.303445,0.083236,-0.296162,-0.102225,0.297790
1982.000000,-0.510584,0.454131,-0.307508,0.030375,0.030486,0.030788,-0.011892,-0.183788,-0.303445,-0.043215,-0.296162,-0.102225
1983.000000,-1.910970,-0.510584,0.454131,0.030577,0.030375,0.030486,0.805306,-0.011892,-0.183788,1.018590,-0.043215,-0.296162
1984.000000,-0.085741,-1.910970,-0.510584,0.030607,0.030577,0.030375,1.222900,0.805306,-0.011892,1.673480,1.018590,-0.043215
1985.000000,-0.071862,-0.085741,-1.910970,0.030667,0.030607,0.030577,1.274940,1.222900,0.805306,1.674020,1.673480,1.018590
1986.000000,-0.012742,-0.071862,-0.085741,0.036938,0.030667,0.030607,1.127990,1.274940,1.222900,1.203550,1.674020,1.673480
1987.000000,-0.015510,-0.012742,-0.071862,0.031442,0.036938,0.030667,0.675791,1.127990,1.274940,0.713725,1.203550,1.674020
1988.000000,-0.003724,-0.015510,-0.012742,0.042996,0.031442,0.036938,0.542603,0.675791,1.127990,0.773060,0.713725,1.203550
1989.000000,0.040833,-0.003724,-0.015510,0.024769,0.042996,0.031442,0.220706,0.542603,0.675791,0.730880,0.773060,0.713725
1990.000000,0.030114,0.040833,-0.003724,0.044305,0.024769,0.042996,0.424563,0.220706,0.542603,0.718023,0.730880,0.773060
1991.000000,0.032459,0.030114,0.040833,0.128718,0.044305,0.024769,0.404044,0.424563,0.220706,0.501144,0.718023,0.730880
1992.000000,-0.153930,0.032459,0.030114,0.202110,0.128718,0.044305,1.042460,0.404044,0.424563,0.897233,0.501144,0.718023
1993.000000,0.033888,-0.153930,0.032459,-0.012410,0.202110,0.128718,1.262280,1.042460,0.404044,1.282840,0.897233,0.501144
1994.000000,-0.016889,0.033888,-0.153930,-0.030728,-0.012410,0.202110,1.899960,1.262280,1.042460,1.963060,1.282840,0.897233
1995.000000,-0.003049,-0.016889,0.033888,0.503347,-0.030728,-0.012410,1.622170,1.899960,1.262280,0.791977,1.963060,1.282840
1996.000000,0.119509,-0.003049,-0.016889,-0.095776,0.503347,-0.030728,1.444550,1.622170,1.899960,-0.307302,0.791977,1.963060
1997.000000,0.057389,0.119509,-0.003049,0.208441,-0.095776,0.503347,2.164630,1.444550,1.622170,-0.038774,-0.307302,0.791977
1998.000000,-0.223024,0.057389,0.119509,0.028533,0.208441,-0.095776,2.397850,2.164630,1.444550,0.444062,-0.038774,-0.307302
1999.000000,0.179937,-0.223024,0.057389,0.295893,0.028533,0.208441,1.510400,2.397850,2.164630,-0.230065,0.444062,-0.038774
2000.000000,0.323007,0.179937,-0.223024,-0.060791,0.295893,0.028533,0.593168,1.510400,2.397850,-1.333490,-0.230065,0.444062
2001.000000,0.367091,0.323007,0.179937,-0.000091,-0.060791,0.295893,0.113693,0.593168,1.510400,-2.199370,-1.333490,-0.230065
2002.000000,-0.741992,0.367091,0.323007,0.138018,-0.000091,-0.060791,0.658063,0.113693,0.593168,-1.186420,-2.199370,-1.333490
2003.000000,-0.157825,-0.741992,0.367091,-0.360649,0.138018,-0.000091,0.634573,0.658063,0.113693,-1.342620,-1.186420,-2.199370
2004.000000,0.249897,-0.157825,-0.741992,0.189861,-0.360649,0.138018,1.219800,0.634573,0.658063,-0.530206,-1.342620,-1.186420
2005.000000,0.213121,0.249897,-0.157825,-0.130771,0.189861,-0.360649,1.749450,1.219800,0.634573,-0.757965,-0.530206,-1.342620
2006.000000,0.073090,0.213121,0.249897,0.229798,-0.130771,0.189861,2.028610,1.749450,1.219800,-0.583363,-0.757965,-0.530206
