Time, X(t-0), X(t-1), X(t-2), X(t-3), X(t-4), X(t-5), X(t-6), X(t-7), X(t-8), X(t-9)
 11.700000,   0.456700,   0.245300,   0.271900,   0.072100,  -0.343800,  -0.655100,  -0.669100,  -0.455800,  -0.204300,  -0.080000
 11.750000,   1.404300,   0.456700,   0.245300,   0.271900,   0.072100,  -0.343800,  -0.655100,  -0.669100,  -0.455800,  -0.204300
 11.800000,   3.150800,   1.404300,   0.456700,   0.245300,   0.271900,   0.072100,  -0.343800,  -0.655100,  -0.669100,  -0.455800
 11.850000,   5.276600,   3.150800,   1.404300,   0.456700,   0.245300,   0.271900,   0.072100,  -0.343800,  -0.655100,  -0.669100
 11.900000,   7.109100,   5.276600,   3.150800,   1.404300,   0.456700,   0.245300,   0.271900,   0.072100,  -0.343800,  -0.655100
 11.950000,   8.151700,   7.109100,   5.276600,   3.150800,   1.404300,   0.456700,   0.245300,   0.271900,   0.072100,  -0.343800
 12.000000,   8.444300,   8.151700,   7.109100,   5.276600,   3.150800,   1.404300,   0.456700,   0.245300,   0.271900,   0.072100
 12.050000,   8.384800,   8.444300,   8.151700,   7.109100,   5.276600,   3.150800,   1.404300,   0.456700,   0.245300,   0.271900
 12.100000,   8.294900,   8.384800,   8.444300,   8.151700,   7.109100,   5.276600,   3.150800,   1.404300,   0.456700,   0.245300
 12.150000,   8.268700,   8.294900,   8.384800,   8.444300,   8.151700,   7.109100,   5.276600,   3.150800,   1.404300,   0.456700
 12.200000,   8.267200,   8.268700,   8.294900,   8.384800,   8.444300,   8.151700,   7.109100,   5.276600,   3.150800,   1.404300
 12.250000,   8.229200,   8.267200,   8.268700,   8.294900,   8.384800,   8.444300,   8.151700,   7.109100,   5.276600,   3.150800
 12.300000,   8.113500,   8.229200,   8.267200,   8.268700,   8.294900,   8.384800,   8.444300,   8.151700,   7.109100,   5.276600
 12.350000,   7.893100,   8.113500,   8.229200,   8.267200,   8.268700,   8.294900,   8.384800,   8.444300,   8.151700,   7.109100
 12.400000,   7.537000,   7.893100,   8.113500,   8.229200,   8.267200,   8.268700,   8.294900,   8.384800,   8.444300,   8.151700
 12.450000,   6.996700,   7.537000,   7.893100,   8.113500,   8.229200,   8.267200,   8.268700,   8.294900,   8.384800,   8.444300
 12.500000,   6.201400,   6.996700,   7.537000,   7.893100,   8.113500,   8.229200,   8.267200,   8.268700,   8.294900,   8.384800
 12.550000,   5.076000,   6.201400,   6.996700,   7.537000,   7.893100,   8.113500,   8.229200,   8.267200,   8.268700,   8.294900
 12.600000,   3.598900,   5.076000,   6.201400,   6.996700,   7.537000,   7.893100,   8.113500,   8.229200,   8.267200,   8.268700
 12.650000,   1.890600,   3.598900,   5.076000,   6.201400,   6.996700,   7.537000,   7.893100,   8.113500,   8.229200,   8.267200
 12.700000,   0.256400,   1.890600,   3.598900,   5.076000,   6.201400,   6.996700,   7.537000,   7.893100,   8.113500,   8.229200
 12.750000,  -0.910700,   0.256400,   1.890600,   3.598900,   5.076000,   6.201400,   6.996700,   7.537000,   7.893100,   8.113500
 12.800000,  -1.312300,  -0.910700,   0.256400,   1.890600,   3.598900,   5.076000,   6.201400,   6.996700,   7.537000,   7.893100
 12.850000,  -0.865300,  -1.312300,  -0.910700,   0.256400,   1.890600,   3.598900,   5.076000,   6.201400,   6.996700,   7.537000
 12.900000,   0.258200,  -0.865300,  -1.312300,  -0.910700,   0.256400,   1.890600,   3.598900,   5.076000,   6.201400,   6.996700
 12.950000,   1.662100,   0.258200,  -0.865300,  -1.312300,  -0.910700,   0.256400,   1.890600,   3.598900,   5.076000,   6.201400
 13.000000,   2.872200,   1.662100,   0.258200,  -0.865300,  -1.312300,  -0.910700,   0.256400,   1.890600,   3.598900,   5.076000
 13.050000,   3.513900,   2.872200,   1.662100,   0.258200,  -0.865300,  -1.312300,  -0.910700,   0.256400,   1.890600,   3.598900
 13.100000,   3.414200,   3.513900,   2.872200,   1.662100,   0.258200,  -0.865300,  -1.312300,  -0.910700,   0.256400,   1.890600
 13.150000,   2.673600,   3.414200,   3.513900,   2.872200,   1.662100,   0.258200,  -0.865300,  -1.312300,  -0.910700,   0.256400
 13.200000,   1.678400,   2.673600,   3.414200,   3.513900,   2.872200,   1.662100,   0.258200,  -0.865300,  -1.312300,  -0.910700
 13.250000,   0.873000,   1.678400,   2.673600,   3.414200,   3.513900,   2.872200,   1.662100,   0.258200,  -0.865300,  -1.312300
 13.300000,   0.461700,   0.873000,   1.678400,   2.673600,   3.414200,   3.513900,   2.872200,   1.662100,   0.258200,  -0.865300
 13.350000,   0.387200,   0.461700,   0.873000,   1.678400,   2.673600,   3.414200,   3.513900,   2.872200,   1.662100,   0.258200
 13.400000,   0.514400,   0.387200,   0.461700,   0.873000,   1.678400,   2.673600,   3.414200,   3.513900,   2.872200,   1.662100
 13.450000,   0.768500,   0.514400,   0.387200,   0.461700,   0.873000,   1.678400,   2.673600,   3.414200,   3.513900,   2.872200
 13.500000,   1.144400,   0.768500,   0.514400,   0.387200,   0.461700,   0.873000,   1.678400,   2.673600,   3.414200,   3.513900
 13.550000,   1.654000,   1.144400,   0.768500,   0.514400,   0.387200,   0.461700,   0.873000,   1.678400,   2.673600,   3.414200
 13.600000,   2.291500,   1.654000,   1.144400,   0.768500,   0.514400,   0.387200,   0.461700,   0.873000,   1.678400,   2.673600
 13.650000,   3.030600,   2.291500,   1.654000,   1.144400,   0.768500,   0.514400,   0.387200,   0.461700,   0.873000,   1.678400
 13.700000,   3.827000,   3.030600,   2.291500,   1.654000,   1.144400,   0.768500,   0.514400,   0.387200,   0.461700,   0.873000
 13.750000,   4.605100,   3.827000,   3.030600,   2.291500,   1.654000,   1.144400,   0.768500,   0.514400,   0.387200,   0.461700
 13.800000,   5.232300,   4.605100,   3.827000,   3.030600,   2.291500,   1.654000,   1.144400,   0.768500,   0.514400,   0.387200
 13.850000,   5.501500,   5.232300,   4.605100,   3.827000,   3.030600,   2.291500,   1.654000,   1.144400,   0.768500,   0.514400
 13.900000,   5.164000,   5.501500,   5.232300,   4.605100,   3.827000,   3.030600,   2.291500,   1.654000,   1.144400,   0.768500
 13.950000,   4.041900,   5.164000,   5.501500,   5.232300,   4.605100,   3.827000,   3.030600,   2.291500,   1.654000,   1.144400
 14.000000,   2.176600,   4.041900,   5.164000,   5.501500,   5.232300,   4.605100,   3.827000,   3.030600,   2.291500,   1.654000
 14.050000,  -0.086200,   2.176600,   4.041900,   5.164000,   5.501500,   5.232300,   4.605100,   3.827000,   3.030600,   2.291500
 14.100000,  -2.193600,  -0.086200,   2.176600,   4.041900,   5.164000,   5.501500,   5.232300,   4.605100,   3.827000,   3.030600
 14.150000,  -3.699700,  -2.193600,  -0.086200,   2.176600,   4.041900,   5.164000,   5.501500,   5.232300,   4.605100,   3.827000
 14.200000,  -4.496600,  -3.699700,  -2.193600,  -0.086200,   2.176600,   4.041900,   5.164000,   5.501500,   5.232300,   4.605100
 14.250000,  -4.657100,  -4.496600,  -3.699700,  -2.193600,  -0.086200,   2.176600,   4.041900,   5.164000,   5.501500,   5.232300
 14.300000,  -4.161000,  -4.657100,  -4.496600,  -3.699700,  -2.193600,  -0.086200,   2.176600,   4.041900,   5.164000,   5.501500
 14.350000,  -2.978500,  -4.161000,  -4.657100,  -4.496600,  -3.699700,  -2.193600,  -0.086200,   2.176600,   4.041900,   5.164000
 14.400000,  -1.385900,  -2.978500,  -4.161000,  -4.657100,  -4.496600,  -3.699700,  -2.193600,  -0.086200,   2.176600,   4.041900
 14.450000,   0.050800,  -1.385900,  -2.978500,  -4.161000,  -4.657100,  -4.496600,  -3.699700,  -2.193600,  -0.086200,   2.176600
 14.500000,   0.842100,   0.050800,  -1.385900,  -2.978500,  -4.161000,  -4.657100,  -4.496600,  -3.699700,  -2.193600,  -0.086200
 14.550000,   0.869900,   0.842100,   0.050800,  -1.385900,  -2.978500,  -4.161000,  -4.657100,  -4.496600,  -3.699700,  -2.193600
 14.600000,   0.431200,   0.869900,   0.842100,   0.050800,  -1.385900,  -2.978500,  -4.161000,  -4.657100,  -4.496600,  -3.699700
 14.650000,   0.045300,   0.431200,   0.869900,   0.842100,   0.050800,  -1.385900,  -2.978500,  -4.161000,  -4.657100,  -4.496600
 14.700000,   0.133300,   0.045300,   0.431200,   0.869900,   0.842100,   0.050800,  -1.385900,  -2.978500,  -4.161000,  -4.657100
 14.750000,   0.825600,   0.133300,   0.045300,   0.431200,   0.869900,   0.842100,   0.050800,  -1.385900,  -2.978500,  -4.161000
 14.800000,   2.004700,   0.825600,   0.133300,   0.045300,   0.431200,   0.869900,   0.842100,   0.050800,  -1.385900,  -2.978500
 14.850000,   3.438700,   2.004700,   0.825600,   0.133300,   0.045300,   0.431200,   0.869900,   0.842100,   0.050800,  -1.385900
 14.900000,   4.879100,   3.438700,   2.004700,   0.825600,   0.133300,   0.045300,   0.431200,   0.869900,   0.842100,   0.050800
 14.950000,   6.118000,   4.879100,   3.438700,   2.004700,   0.825600,   0.133300,   0.045300,   0.431200,   0.869900,   0.842100
 15.000000,   7.035100,   6.118000,   4.879100,   3.438700,   2.004700,   0.825600,   0.133300,   0.045300,   0.431200,   0.869900
 15.050000,   7.622000,   7.035100,   6.118000,   4.879100,   3.438700,   2.004700,   0.825600,   0.133300,   0.045300,   0.431200
 15.100000,   7.951800,   7.622000,   7.035100,   6.118000,   4.879100,   3.438700,   2.004700,   0.825600,   0.133300,   0.045300
 15.150000,   8.114300,   7.951800,   7.622000,   7.035100,   6.118000,   4.879100,   3.438700,   2.004700,   0.825600,   0.133300
 15.200000,   8.171800,   8.114300,   7.951800,   7.622000,   7.035100,   6.118000,   4.879100,   3.438700,   2.004700,   0.825600
 15.250000,   8.152400,   8.171800,   8.114300,   7.951800,   7.622000,   7.035100,   6.118000,   4.879100,   3.438700,   2.004700
 15.300000,   8.059600,   8.152400,   8.171800,   8.114300,   7.951800,   7.622000,   7.035100,   6.118000,   4.879100,   3.438700
 15.350000,   7.878500,   8.059600,   8.152400,   8.171800,   8.114300,   7.951800,   7.622000,   7.035100,   6.118000,   4.879100
 15.400000,   7.575900,   7.878500,   8.059600,   8.152400,   8.171800,   8.114300,   7.951800,   7.622000,   7.035100,   6.118000
 15.450000,   7.094500,   7.575900,   7.878500,   8.059600,   8.152400,   8.171800,   8.114300,   7.951800,   7.622000,   7.035100
 15.500000,   6.351200,   7.094500,   7.575900,   7.878500,   8.059600,   8.152400,   8.171800,   8.114300,   7.951800,   7.622000
 15.550000,   5.253400,   6.351200,   7.094500,   7.575900,   7.878500,   8.059600,   8.152400,   8.171800,   8.114300,   7.951800
 15.600000,   3.756900,   5.253400,   6.351200,   7.094500,   7.575900,   7.878500,   8.059600,   8.152400,   8.171800,   8.114300
 15.650000,   1.966500,   3.756900,   5.253400,   6.351200,   7.094500,   7.575900,   7.878500,   8.059600,   8.152400,   8.171800
 15.700000,   0.198900,   1.966500,   3.756900,   5.253400,   6.351200,   7.094500,   7.575900,   7.878500,   8.059600,   8.152400
 15.750000,  -1.109200,   0.198900,   1.966500,   3.756900,   5.253400,   6.351200,   7.094500,   7.575900,   7.878500,   8.059600
 15.800000,  -1.609400,  -1.109200,   0.198900,   1.966500,   3.756900,   5.253400,   6.351200,   7.094500,   7.575900,   7.878500
 15.850000,  -1.184800,  -1.609400,  -1.109200,   0.198900,   1.966500,   3.756900,   5.253400,   6.351200,   7.094500,   7.575900
 15.900000,  -0.002000,  -1.184800,  -1.609400,  -1.109200,   0.198900,   1.966500,   3.756900,   5.253400,   6.351200,   7.094500
 15.950000,   1.512000,  -0.002000,  -1.184800,  -1.609400,  -1.109200,   0.198900,   1.966500,   3.756900,   5.253400,   6.351200
 16.000000,   2.830900,   1.512000,  -0.002000,  -1.184800,  -1.609400,  -1.109200,   0.198900,   1.966500,   3.756900,   5.253400
 16.050000,   3.544500,   2.830900,   1.512000,  -0.002000,  -1.184800,  -1.609400,  -1.109200,   0.198900,   1.966500,   3.756900
 16.100000,   3.471500,   3.544500,   2.830900,   1.512000,  -0.002000,  -1.184800,  -1.609400,  -1.109200,   0.198900,   1.966500
 16.150000,   2.713900,   3.471500,   3.544500,   2.830900,   1.512000,  -0.002000,  -1.184800,  -1.609400,  -1.109200,   0.198900
 16.200000,   1.661000,   2.713900,   3.471500,   3.544500,   2.830900,   1.512000,  -0.002000,  -1.184800,  -1.609400,  -1.109200
 16.250000,   0.774100,   1.661000,   2.713900,   3.471500,   3.544500,   2.830900,   1.512000,  -0.002000,  -1.184800,  -1.609400
 16.300000,   0.290300,   0.774100,   1.661000,   2.713900,   3.471500,   3.544500,   2.830900,   1.512000,  -0.002000,  -1.184800
 16.350000,   0.179200,   0.290300,   0.774100,   1.661000,   2.713900,   3.471500,   3.544500,   2.830900,   1.512000,  -0.002000
 16.400000,   0.307400,   0.179200,   0.290300,   0.774100,   1.661000,   2.713900,   3.471500,   3.544500,   2.830900,   1.512000
 16.450000,   0.580300,   0.307400,   0.179200,   0.290300,   0.774100,   1.661000,   2.713900,   3.471500,   3.544500,   2.830900
 16.500000,   0.970600,   0.580300,   0.307400,   0.179200,   0.290300,   0.774100,   1.661000,   2.713900,   3.471500,   3.544500
 16.550000,   1.482000,   0.970600,   0.580300,   0.307400,   0.179200,   0.290300,   0.774100,   1.661000,   2.713900,   3.471500
 16.600000,   2.113000,   1.482000,   0.970600,   0.580300,   0.307400,   0.179200,   0.290300,   0.774100,   1.661000,   2.713900
 16.650000,   2.846000,   2.113000,   1.482000,   0.970600,   0.580300,   0.307400,   0.179200,   0.290300,   0.774100,   1.661000
 16.700000,   3.646100,   2.846000,   2.113000,   1.482000,   0.970600,   0.580300,   0.307400,   0.179200,   0.290300,   0.774100
 16.750000,   4.450500,   3.646100,   2.846000,   2.113000,   1.482000,   0.970600,   0.580300,   0.307400,   0.179200,   0.290300
 16.800000,   5.143400,   4.450500,   3.646100,   2.846000,   2.113000,   1.482000,   0.970600,   0.580300,   0.307400,   0.179200
 16.850000,   5.534200,   5.143400,   4.450500,   3.646100,   2.846000,   2.113000,   1.482000,   0.970600,   0.580300,   0.307400
 16.900000,   5.375800,   5.534200,   5.143400,   4.450500,   3.646100,   2.846000,   2.113000,   1.482000,   0.970600,   0.580300
 16.950000,   4.461600,   5.375800,   5.534200,   5.143400,   4.450500,   3.646100,   2.846000,   2.113000,   1.482000,   0.970600
 17.000000,   2.771900,   4.461600,   5.375800,   5.534200,   5.143400,   4.450500,   3.646100,   2.846000,   2.113000,   1.482000
 17.050000,   0.576200,   2.771900,   4.461600,   5.375800,   5.534200,   5.143400,   4.450500,   3.646100,   2.846000,   2.113000
 17.100000,  -1.609100,   0.576200,   2.771900,   4.461600,   5.375800,   5.534200,   5.143400,   4.450500,   3.646100,   2.846000
 17.150000,  -3.280800,  -1.609100,   0.576200,   2.771900,   4.461600,   5.375800,   5.534200,   5.143400,   4.450500,   3.646100
 17.200000,  -4.247900,  -3.280800,  -1.609100,   0.576200,   2.771900,   4.461600,   5.375800,   5.534200,   5.143400,   4.450500
 17.250000,  -4.607900,  -4.247900,  -3.280800,  -1.609100,   0.576200,   2.771900,   4.461600,   5.375800,   5.534200,   5.143400
 17.300000,  -4.448300,  -4.607900,  -4.247900,  -3.280800,  -1.609100,   0.576200,   2.771900,   4.461600,   5.375800,   5.534200
 17.350000,  -3.720900,  -4.448300,  -4.607900,  -4.247900,  -3.280800,  -1.609100,   0.576200,   2.771900,   4.461600,   5.375800
 17.400000,  -2.473500,  -3.720900,  -4.448300,  -4.607900,  -4.247900,  -3.280800,  -1.609100,   0.576200,   2.771900,   4.461600
 17.450000,  -1.049200,  -2.473500,  -3.720900,  -4.448300,  -4.607900,  -4.247900,  -3.280800,  -1.609100,   0.576200,   2.771900
 17.500000,   0.078000,  -1.049200,  -2.473500,  -3.720900,  -4.448300,  -4.607900,  -4.247900,  -3.280800,  -1.609100,   0.576200
 17.550000,   0.611700,   0.078000,  -1.049200,  -2.473500,  -3.720900,  -4.448300,  -4.607900,  -4.247900,  -3.280800,  -1.609100
 17.600000,   0.589000,   0.611700,   0.078000,  -1.049200,  -2.473500,  -3.720900,  -4.448300,  -4.607900,  -4.247900,  -3.280800
 17.650000,   0.333600,   0.589000,   0.611700,   0.078000,  -1.049200,  -2.473500,  -3.720900,  -4.448300,  -4.607900,  -4.247900
 17.700000,   0.251400,   0.333600,   0.589000,   0.611700,   0.078000,  -1.049200,  -2.473500,  -3.720900,  -4.448300,  -4.607900
 17.750000,   0.605400,   0.251400,   0.333600,   0.589000,   0.611700,   0.078000,  -1.049200,  -2.473500,  -3.720900,  -4.448300
 17.800000,   1.435700,   0.605400,   0.251400,   0.333600,   0.589000,   0.611700,   0.078000,  -1.049200,  -2.473500,  -3.720900
 17.850000,   2.626500,   1.435700,   0.605400,   0.251400,   0.333600,   0.589000,   0.611700,   0.078000,  -1.049200,  -2.473500
 17.900000,   3.999800,   2.626500,   1.435700,   0.605400,   0.251400,   0.333600,   0.589000,   0.611700,   0.078000,  -1.049200
 17.950000,   5.368800,   3.999800,   2.626500,   1.435700,   0.605400,   0.251400,   0.333600,   0.589000,   0.611700,   0.078000
 18.000000,   6.566600,   5.368800,   3.999800,   2.626500,   1.435700,   0.605400,   0.251400,   0.333600,   0.589000,   0.611700
 18.050000,   7.482000,   6.566600,   5.368800,   3.999800,   2.626500,   1.435700,   0.605400,   0.251400,   0.333600,   0.589000
 18.100000,   8.088300,   7.482000,   6.566600,   5.368800,   3.999800,   2.626500,   1.435700,   0.605400,   0.251400,   0.333600
 18.150000,   8.424300,   8.088300,   7.482000,   6.566600,   5.368800,   3.999800,   2.626500,   1.435700,   0.605400,   0.251400
 18.200000,   8.545700,   8.424300,   8.088300,   7.482000,   6.566600,   5.368800,   3.999800,   2.626500,   1.435700,   0.605400
 18.250000,   8.492200,   8.545700,   8.424300,   8.088300,   7.482000,   6.566600,   5.368800,   3.999800,   2.626500,   1.435700
 18.300000,   8.278600,   8.492200,   8.545700,   8.424300,   8.088300,   7.482000,   6.566600,   5.368800,   3.999800,   2.626500
 18.350000,   7.889700,   8.278600,   8.492200,   8.545700,   8.424300,   8.088300,   7.482000,   6.566600,   5.368800,   3.999800
 18.400000,   7.273100,   7.889700,   8.278600,   8.492200,   8.545700,   8.424300,   8.088300,   7.482000,   6.566600,   5.368800
 18.450000,   6.340500,   7.273100,   7.889700,   8.278600,   8.492200,   8.545700,   8.424300,   8.088300,   7.482000,   6.566600
 18.500000,   5.000300,   6.340500,   7.273100,   7.889700,   8.278600,   8.492200,   8.545700,   8.424300,   8.088300,   7.482000
 18.550000,   3.245000,   5.000300,   6.340500,   7.273100,   7.889700,   8.278600,   8.492200,   8.545700,   8.424300,   8.088300
 18.600000,   1.272200,   3.245000,   5.000300,   6.340500,   7.273100,   7.889700,   8.278600,   8.492200,   8.545700,   8.424300
 18.650000,  -0.497200,   1.272200,   3.245000,   5.000300,   6.340500,   7.273100,   7.889700,   8.278600,   8.492200,   8.545700
 18.700000,  -1.608900,  -0.497200,   1.272200,   3.245000,   5.000300,   6.340500,   7.273100,   7.889700,   8.278600,   8.492200
 18.750000,  -1.807400,  -1.608900,  -0.497200,   1.272200,   3.245000,   5.000300,   6.340500,   7.273100,   7.889700,   8.278600
 18.800000,  -1.113000,  -1.807400,  -1.608900,  -0.497200,   1.272200,   3.245000,   5.000300,   6.340500,   7.273100,   7.889700
 18.850000,   0.205100,  -1.113000,  -1.807400,  -1.608900,  -0.497200,   1.272200,   3.245000,   5.000300,   6.340500,   7.273100
 18.900000,   1.720200,   0.205100,  -1.113000,  -1.807400,  -1.608900,  -0.497200,   1.272200,   3.245000,   5.000300,   6.340500
 18.950000,   3.024700,   1.720200,   0.205100,  -1.113000,  -1.807400,  -1.608900,  -0.497200,   1.272200,   3.245000,   5.000300
 19.000000,   3.874600,   3.024700,   1.720200,   0.205100,  -1.113000,  -1.807400,  -1.608900,  -0.497200,   1.272200,   3.245000
 19.050000,   4.196500,   3.874600,   3.024700,   1.720200,   0.205100,  -1.113000,  -1.807400,  -1.608900,  -0.497200,   1.272200
 19.100000,   4.037700,   4.196500,   3.874600,   3.024700,   1.720200,   0.205100,  -1.113000,  -1.807400,  -1.608900,  -0.497200
 19.150000,   3.563400,   4.037700,   4.196500,   3.874600,   3.024700,   1.720200,   0.205100,  -1.113000,  -1.807400,  -1.608900
 19.200000,   3.027200,   3.563400,   4.037700,   4.196500,   3.874600,   3.024700,   1.720200,   0.205100,  -1.113000,  -1.807400
 19.250000,   2.622800,   3.027200,   3.563400,   4.037700,   4.196500,   3.874600,   3.024700,   1.720200,   0.205100,  -1.113000
 19.300000,   2.395100,   2.622800,   3.027200,   3.563400,   4.037700,   4.196500,   3.874600,   3.024700,   1.720200,   0.205100
 19.350000,   2.338400,   2.395100,   2.622800,   3.027200,   3.563400,   4.037700,   4.196500,   3.874600,   3.024700,   1.720200
 19.400000,   2.487200,   2.338400,   2.395100,   2.622800,   3.027200,   3.563400,   4.037700,   4.196500,   3.874600,   3.024700
 19.450000,   2.875500,   2.487200,   2.338400,   2.395100,   2.622800,   3.027200,   3.563400,   4.037700,   4.196500,   3.874600
 19.500000,   3.477600,   2.875500,   2.487200,   2.338400,   2.395100,   2.622800,   3.027200,   3.563400,   4.037700,   4.196500
 19.550000,   4.205100,   3.477600,   2.875500,   2.487200,   2.338400,   2.395100,   2.622800,   3.027200,   3.563400,   4.037700
 19.600000,   4.913600,   4.205100,   3.477600,   2.875500,   2.487200,   2.338400,   2.395100,   2.622800,   3.027200,   3.563400
 19.650000,   5.385400,   4.913600,   4.205100,   3.477600,   2.875500,   2.487200,   2.338400,   2.395100,   2.622800,   3.027200
 19.700000,   5.332200,   5.385400,   4.913600,   4.205100,   3.477600,   2.875500,   2.487200,   2.338400,   2.395100,   2.622800
 19.750000,   4.492000,   5.332200,   5.385400,   4.913600,   4.205100,   3.477600,   2.875500,   2.487200,   2.338400,   2.395100
 19.800000,   2.810900,   4.492000,   5.332200,   5.385400,   4.913600,   4.205100,   3.477600,   2.875500,   2.487200,   2.338400
 19.850000,   0.579200,   2.810900,   4.492000,   5.332200,   5.385400,   4.913600,   4.205100,   3.477600,   2.875500,   2.487200
 19.900000,  -1.635600,   0.579200,   2.810900,   4.492000,   5.332200,   5.385400,   4.913600,   4.205100,   3.477600,   2.875500
 19.950000,  -3.305100,  -1.635600,   0.579200,   2.810900,   4.492000,   5.332200,   5.385400,   4.913600,   4.205100,   3.477600
 20.000000,  -4.255300,  -3.305100,  -1.635600,   0.579200,   2.810900,   4.492000,   5.332200,   5.385400,   4.913600,   4.205100
 20.050000,  -4.589100,  -4.255300,  -3.305100,  -1.635600,   0.579200,   2.810900,   4.492000,   5.332200,   5.385400,   4.913600
 20.100000,  -4.350400,  -4.589100,  -4.255300,  -3.305100,  -1.635600,   0.579200,   2.810900,   4.492000,   5.332200,   5.385400
 20.150000,  -3.474000,  -4.350400,  -4.589100,  -4.255300,  -3.305100,  -1.635600,   0.579200,   2.810900,   4.492000,   5.332200
 20.200000,  -2.108600,  -3.474000,  -4.350400,  -4.589100,  -4.255300,  -3.305100,  -1.635600,   0.579200,   2.810900,   4.492000
 20.250000,  -0.727000,  -2.108600,  -3.474000,  -4.350400,  -4.589100,  -4.255300,  -3.305100,  -1.635600,   0.579200,   2.810900
 20.300000,   0.188200,  -0.727000,  -2.108600,  -3.474000,  -4.350400,  -4.589100,  -4.255300,  -3.305100,  -1.635600,   0.579200
 20.350000,   0.467400,   0.188200,  -0.727000,  -2.108600,  -3.474000,  -4.350400,  -4.589100,  -4.255300,  -3.305100,  -1.635600
 20.400000,   0.320400,   0.467400,   0.188200,  -0.727000,  -2.108600,  -3.474000,  -4.350400,  -4.589100,  -4.255300,  -3.305100
 20.450000,   0.166100,   0.320400,   0.467400,   0.188200,  -0.727000,  -2.108600,  -3.474000,  -4.350400,  -4.589100,  -4.255300
 20.500000,   0.356900,   0.166100,   0.320400,   0.467400,   0.188200,  -0.727000,  -2.108600,  -3.474000,  -4.350400,  -4.589100
