Time, X(t-0), X(t-1), X(t-2), X(t-3), X(t-4), X(t-5), X(t-6), X(t-7), X(t-8), X(t-9)
 24.000000,   0.950640,  -1.278620,   0.164280,   0.868510,  -0.909820,   0.020820,   0.141210,   0.929080,  -1.181790,   0.126620
 25.000000,   0.098270,   0.950640,  -1.278620,   0.164280,   0.868510,  -0.909820,   0.020820,   0.141210,   0.929080,  -1.181790
 26.000000,   0.196450,   0.098270,   0.950640,  -1.278620,   0.164280,   0.868510,  -0.909820,   0.020820,   0.141210,   0.929080
 27.000000,  -0.753070,   0.196450,   0.098270,   0.950640,  -1.278620,   0.164280,   0.868510,  -0.909820,   0.020820,   0.141210
 28.000000,   0.786160,  -0.753070,   0.196450,   0.098270,   0.950640,  -1.278620,   0.164280,   0.868510,  -0.909820,   0.020820
 29.000000,  -0.984740,   0.786160,  -0.753070,   0.196450,   0.098270,   0.950640,  -1.278620,   0.164280,   0.868510,  -0.909820
 30.000000,   0.852510,  -0.984740,   0.786160,  -0.753070,   0.196450,   0.098270,   0.950640,  -1.278620,   0.164280,   0.868510
 31.000000,  -0.058980,   0.852510,  -0.984740,   0.786160,  -0.753070,   0.196450,   0.098270,   0.950640,  -1.278620,   0.164280
 32.000000,  -0.704680,  -0.058980,   0.852510,  -0.984740,   0.786160,  -0.753070,   0.196450,   0.098270,   0.950640,  -1.278620
 33.000000,   0.822820,  -0.704680,  -0.058980,   0.852510,  -0.984740,   0.786160,  -0.753070,   0.196450,   0.098270,   0.950640
 34.000000,  -0.473160,   0.822820,  -0.704680,  -0.058980,   0.852510,  -0.984740,   0.786160,  -0.753070,   0.196450,   0.098270
 35.000000,   0.360000,  -0.473160,   0.822820,  -0.704680,  -0.058980,   0.852510,  -0.984740,   0.786160,  -0.753070,   0.196450
 36.000000,  -0.719650,   0.360000,  -0.473160,   0.822820,  -0.704680,  -0.058980,   0.852510,  -0.984740,   0.786160,  -0.753070
 37.000000,   0.826160,  -0.719650,   0.360000,  -0.473160,   0.822820,  -0.704680,  -0.058980,   0.852510,  -0.984740,   0.786160
 38.000000,  -0.426650,   0.826160,  -0.719650,   0.360000,  -0.473160,   0.822820,  -0.704680,  -0.058980,   0.852510,  -0.984740
 39.000000,   0.240450,  -0.426650,   0.826160,  -0.719650,   0.360000,  -0.473160,   0.822820,  -0.704680,  -0.058980,   0.852510
 40.000000,  -0.480660,   0.240450,  -0.426650,   0.826160,  -0.719650,   0.360000,  -0.473160,   0.822820,  -0.704680,  -0.058980
 41.000000,   0.772930,  -0.480660,   0.240450,  -0.426650,   0.826160,  -0.719650,   0.360000,  -0.473160,   0.822820,  -0.704680
 42.000000,  -1.169300,   0.772930,  -0.480660,   0.240450,  -0.426650,   0.826160,  -0.719650,   0.360000,  -0.473160,   0.822820
 43.000000,   0.905360,  -1.169300,   0.772930,  -0.480660,   0.240450,  -0.426650,   0.826160,  -0.719650,   0.360000,  -0.473160
 44.000000,   0.188430,   0.905360,  -1.169300,   0.772930,  -0.480660,   0.240450,  -0.426650,   0.826160,  -0.719650,   0.360000
 45.000000,  -0.640670,   0.188430,   0.905360,  -1.169300,   0.772930,  -0.480660,   0.240450,  -0.426650,   0.826160,  -0.719650
 46.000000,   0.753970,  -0.640670,   0.188430,   0.905360,  -1.169300,   0.772930,  -0.480660,   0.240450,  -0.426650,   0.826160
 47.000000,  -1.433880,   0.753970,  -0.640670,   0.188430,   0.905360,  -1.169300,   0.772930,  -0.480660,   0.240450,  -0.426650
 48.000000,   0.981140,  -1.433880,   0.753970,  -0.640670,   0.188430,   0.905360,  -1.169300,   0.772930,  -0.480660,   0.240450
 49.000000,   0.037560,   0.981140,  -1.433880,   0.753970,  -0.640670,   0.188430,   0.905360,  -1.169300,   0.772930,  -0.480660
 50.000000,   0.075080,   0.037560,   0.981140,  -1.433880,   0.753970,  -0.640670,   0.188430,   0.905360,  -1.169300,   0.772930
 51.000000,   0.150090,   0.075080,   0.037560,   0.981140,  -1.433880,   0.753970,  -0.640670,   0.188430,   0.905360,  -1.169300
 52.000000,  -0.103550,   0.150090,   0.075080,   0.037560,   0.981140,  -1.433880,   0.753970,  -0.640670,   0.188430,   0.905360
 53.000000,  -0.590120,  -0.103550,   0.150090,   0.075080,   0.037560,   0.981140,  -1.433880,   0.753970,  -0.640670,   0.188430
 54.000000,   0.797310,  -0.590120,  -0.103550,   0.150090,   0.075080,   0.037560,   0.981140,  -1.433880,   0.753970,  -0.640670
 55.000000,  -0.829130,   0.797310,  -0.590120,  -0.103550,   0.150090,   0.075080,   0.037560,   0.981140,  -1.433880,   0.753970
 56.000000,   0.807940,  -0.829130,   0.797310,  -0.590120,  -0.103550,   0.150090,   0.075080,   0.037560,   0.981140,  -1.433880
 57.000000,  -0.680780,   0.807940,  -0.829130,   0.797310,  -0.590120,  -0.103550,   0.150090,   0.075080,   0.037560,   0.981140
 58.000000,   0.765460,  -0.680780,   0.807940,  -0.829130,   0.797310,  -0.590120,  -0.103550,   0.150090,   0.075080,   0.037560
 59.000000,  -1.273590,   0.765460,  -0.680780,   0.807940,  -0.829130,   0.797310,  -0.590120,  -0.103550,   0.150090,   0.075080
 60.000000,   0.935230,  -1.273590,   0.765460,  -0.680780,   0.807940,  -0.829130,   0.797310,  -0.590120,  -0.103550,   0.150090
 61.000000,   0.128960,   0.935230,  -1.273590,   0.765460,  -0.680780,   0.807940,  -0.829130,   0.797310,  -0.590120,  -0.103550
 62.000000,   0.192410,   0.128960,   0.935230,  -1.273590,   0.765460,  -0.680780,   0.807940,  -0.829130,   0.797310,  -0.590120
 63.000000,  -1.350920,   0.192410,   0.128960,   0.935230,  -1.273590,   0.765460,  -0.680780,   0.807940,  -0.829130,   0.797310
 64.000000,   0.966740,  -1.350920,   0.192410,   0.128960,   0.935230,  -1.273590,   0.765460,  -0.680780,   0.807940,  -0.829130
 65.000000,   0.066210,   0.966740,  -1.350920,   0.192410,   0.128960,   0.935230,  -1.273590,   0.765460,  -0.680780,   0.807940
 66.000000,   0.132360,   0.066210,   0.966740,  -1.350920,   0.192410,   0.128960,   0.935230,  -1.273590,   0.765460,  -0.680780
 67.000000,   0.144760,   0.132360,   0.066210,   0.966740,  -1.350920,   0.192410,   0.128960,   0.935230,  -1.273590,   0.765460
 68.000000,  -1.228420,   0.144760,   0.132360,   0.066210,   0.966740,  -1.350920,   0.192410,   0.128960,   0.935230,  -1.273590
 69.000000,   0.939460,  -1.228420,   0.144760,   0.132360,   0.066210,   0.966740,  -1.350920,   0.192410,   0.128960,   0.935230
 70.000000,   0.120530,   0.939460,  -1.228420,   0.144760,   0.132360,   0.066210,   0.966740,  -1.350920,   0.192410,   0.128960
 71.000000,   0.240940,   0.120530,   0.939460,  -1.228420,   0.144760,   0.132360,   0.066210,   0.966740,  -1.350920,   0.192410
 72.000000,  -1.376350,   0.240940,   0.120530,   0.939460,  -1.228420,   0.144760,   0.132360,   0.066210,   0.966740,  -1.350920
 73.000000,   0.964660,  -1.376350,   0.240940,   0.120530,   0.939460,  -1.228420,   0.144760,   0.132360,   0.066210,   0.966740
 74.000000,   0.070360,   0.964660,  -1.376350,   0.240940,   0.120530,   0.939460,  -1.228420,   0.144760,   0.132360,   0.066210
 75.000000,   0.140650,   0.070360,   0.964660,  -1.376350,   0.240940,   0.120530,   0.939460,  -1.228420,   0.144760,   0.132360
 76.000000,   0.028590,   0.140650,   0.070360,   0.964660,  -1.376350,   0.240940,   0.120530,   0.939460,  -1.228420,   0.144760
 77.000000,  -0.929800,   0.028590,   0.140650,   0.070360,   0.964660,  -1.376350,   0.240940,   0.120530,   0.939460,  -1.228420
 78.000000,   0.872960,  -0.929800,   0.028590,   0.140650,   0.070360,   0.964660,  -1.376350,   0.240940,   0.120530,   0.939460
 79.000000,   0.226380,   0.872960,  -0.929800,   0.028590,   0.140650,   0.070360,   0.964660,  -1.376350,   0.240940,   0.120530
 80.000000,  -1.438230,   0.226380,   0.872960,  -0.929800,   0.028590,   0.140650,   0.070360,   0.964660,  -1.376350,   0.240940
 81.000000,   0.986190,  -1.438230,   0.226380,   0.872960,  -0.929800,   0.028590,   0.140650,   0.070360,   0.964660,  -1.376350
 82.000000,   0.027500,   0.986190,  -1.438230,   0.226380,   0.872960,  -0.929800,   0.028590,   0.140650,   0.070360,   0.964660
 83.000000,   0.054970,   0.027500,   0.986190,  -1.438230,   0.226380,   0.872960,  -0.929800,   0.028590,   0.140650,   0.070360
 84.000000,   0.109880,   0.054970,   0.027500,   0.986190,  -1.438230,   0.226380,   0.872960,  -0.929800,   0.028590,   0.140650
 85.000000,   0.219660,   0.109880,   0.054970,   0.027500,   0.986190,  -1.438230,   0.226380,   0.872960,  -0.929800,   0.028590
 86.000000,  -1.078170,   0.219660,   0.109880,   0.054970,   0.027500,   0.986190,  -1.438230,   0.226380,   0.872960,  -0.929800
 87.000000,   0.879260,  -1.078170,   0.219660,   0.109880,   0.054970,   0.027500,   0.986190,  -1.438230,   0.226380,   0.872960
 88.000000,   0.240390,   0.879260,  -1.078170,   0.219660,   0.109880,   0.054970,   0.027500,   0.986190,  -1.438230,   0.226380
 89.000000,  -1.368590,   0.240390,   0.879260,  -1.078170,   0.219660,   0.109880,   0.054970,   0.027500,   0.986190,  -1.438230
 90.000000,   0.962440,  -1.368590,   0.240390,   0.879260,  -1.078170,   0.219660,   0.109880,   0.054970,   0.027500,   0.986190
 91.000000,   0.074790,   0.962440,  -1.368590,   0.240390,   0.879260,  -1.078170,   0.219660,   0.109880,   0.054970,   0.027500
 92.000000,   0.149500,   0.074790,   0.962440,  -1.368590,   0.240390,   0.879260,  -1.078170,   0.219660,   0.109880,   0.054970
 93.000000,  -0.095340,   0.149500,   0.074790,   0.962440,  -1.368590,   0.240390,   0.879260,  -1.078170,   0.219660,   0.109880
 94.000000,  -0.611230,  -0.095340,   0.149500,   0.074790,   0.962440,  -1.368590,   0.240390,   0.879260,  -1.078170,   0.219660
 95.000000,   0.802010,  -0.611230,  -0.095340,   0.149500,   0.074790,   0.962440,  -1.368590,   0.240390,   0.879260,  -1.078170
 96.000000,  -0.763560,   0.802010,  -0.611230,  -0.095340,   0.149500,   0.074790,   0.962440,  -1.368590,   0.240390,   0.879260
 97.000000,   0.789160,  -0.763560,   0.802010,  -0.611230,  -0.095340,   0.149500,   0.074790,   0.962440,  -1.368590,   0.240390
 98.000000,  -0.942820,   0.789160,  -0.763560,   0.802010,  -0.611230,  -0.095340,   0.149500,   0.074790,   0.962440,  -1.368590
 99.000000,   0.840500,  -0.942820,   0.789160,  -0.763560,   0.802010,  -0.611230,  -0.095340,   0.149500,   0.074790,   0.962440
100.000000,  -0.226490,   0.840500,  -0.942820,   0.789160,  -0.763560,   0.802010,  -0.611230,  -0.095340,   0.149500,   0.074790
101.000000,  -0.274070,  -0.226490,   0.840500,  -0.942820,   0.789160,  -0.763560,   0.802010,  -0.611230,  -0.095340,   0.149500
102.000000,   0.547870,  -0.274070,  -0.226490,   0.840500,  -0.942820,   0.789160,  -0.763560,   0.802010,  -0.611230,  -0.095340
103.000000,  -1.095190,   0.547870,  -0.274070,  -0.226490,   0.840500,  -0.942820,   0.789160,  -0.763560,   0.802010,  -0.611230
104.000000,   0.909790,  -1.095190,   0.547870,  -0.274070,  -0.226490,   0.840500,  -0.942820,   0.789160,  -0.763560,   0.802010
105.000000,   0.179610,   0.909790,  -1.095190,   0.547870,  -0.274070,  -0.226490,   0.840500,  -0.942820,   0.789160,  -0.763560
106.000000,  -0.517130,   0.179610,   0.909790,  -1.095190,   0.547870,  -0.274070,  -0.226490,   0.840500,  -0.942820,   0.789160
107.000000,   0.473040,  -0.517130,   0.179610,   0.909790,  -1.095190,   0.547870,  -0.274070,  -0.226490,   0.840500,  -0.942820
108.000000,  -0.945610,   0.473040,  -0.517130,   0.179610,   0.909790,  -1.095190,   0.547870,  -0.274070,  -0.226490,   0.840500
109.000000,   0.876480,  -0.945610,   0.473040,  -0.517130,   0.179610,   0.909790,  -1.095190,   0.547870,  -0.274070,  -0.226490
110.000000,   0.245930,   0.876480,  -0.945610,   0.473040,  -0.517130,   0.179610,   0.909790,  -1.095190,   0.547870,  -0.274070
111.000000,  -1.446240,   0.245930,   0.876480,  -0.945610,   0.473040,  -0.517130,   0.179610,   0.909790,  -1.095190,   0.547870
112.000000,   0.984680,  -1.446240,   0.245930,   0.876480,  -0.945610,   0.473040,  -0.517130,   0.179610,   0.909790,  -1.095190
113.000000,   0.030510,   0.984680,  -1.446240,   0.245930,   0.876480,  -0.945610,   0.473040,  -0.517130,   0.179610,   0.909790
114.000000,   0.060990,   0.030510,   0.984680,  -1.446240,   0.245930,   0.876480,  -0.945610,   0.473040,  -0.517130,   0.179610
115.000000,   0.121920,   0.060990,   0.030510,   0.984680,  -1.446240,   0.245930,   0.876480,  -0.945610,   0.473040,  -0.517130
116.000000,   0.243720,   0.121920,   0.060990,   0.030510,   0.984680,  -1.446240,   0.245930,   0.876480,  -0.945610,   0.473040
117.000000,  -1.415270,   0.243720,   0.121920,   0.060990,   0.030510,   0.984680,  -1.446240,   0.245930,   0.876480,  -0.945610
118.000000,   0.975810,  -1.415270,   0.243720,   0.121920,   0.060990,   0.030510,   0.984680,  -1.446240,   0.245930,   0.876480
119.000000,   0.048170,   0.975810,  -1.415270,   0.243720,   0.121920,   0.060990,   0.030510,   0.984680,  -1.446240,   0.245930
120.000000,   0.096300,   0.048170,   0.975810,  -1.415270,   0.243720,   0.121920,   0.060990,   0.030510,   0.984680,  -1.446240
121.000000,   0.192500,   0.096300,   0.048170,   0.975810,  -1.415270,   0.243720,   0.121920,   0.060990,   0.030510,   0.984680
122.000000,  -0.697670,   0.192500,   0.096300,   0.048170,   0.975810,  -1.415270,   0.243720,   0.121920,   0.060990,   0.030510
123.000000,   0.770290,  -0.697670,   0.192500,   0.096300,   0.048170,   0.975810,  -1.415270,   0.243720,   0.121920,   0.060990
124.000000,  -1.206120,   0.770290,  -0.697670,   0.192500,   0.096300,   0.048170,   0.975810,  -1.415270,   0.243720,   0.121920
125.000000,   0.915910,  -1.206120,   0.770290,  -0.697670,   0.192500,   0.096300,   0.048170,   0.975810,  -1.415270,   0.243720
126.000000,   0.167430,   0.915910,  -1.206120,   0.770290,  -0.697670,   0.192500,   0.096300,   0.048170,   0.975810,  -1.415270
127.000000,  -0.346530,   0.167430,   0.915910,  -1.206120,   0.770290,  -0.697670,   0.192500,   0.096300,   0.048170,   0.975810
128.000000,   0.034490,  -0.346530,   0.167430,   0.915910,  -1.206120,   0.770290,  -0.697670,   0.192500,   0.096300,   0.048170
129.000000,  -0.068940,   0.034490,  -0.346530,   0.167430,   0.915910,  -1.206120,   0.770290,  -0.697670,   0.192500,   0.096300
130.000000,   0.137810,  -0.068940,   0.034490,  -0.346530,   0.167430,   0.915910,  -1.206120,   0.770290,  -0.697670,   0.192500
131.000000,  -0.275470,   0.137810,  -0.068940,   0.034490,  -0.346530,   0.167430,   0.915910,  -1.206120,   0.770290,  -0.697670
132.000000,   0.550670,  -0.275470,   0.137810,  -0.068940,   0.034490,  -0.346530,   0.167430,   0.915910,  -1.206120,   0.770290
133.000000,  -1.100800,   0.550670,  -0.275470,   0.137810,  -0.068940,   0.034490,  -0.346530,   0.167430,   0.915910,  -1.206120
134.000000,   0.911040,  -1.100800,   0.550670,  -0.275470,   0.137810,  -0.068940,   0.034490,  -0.346530,   0.167430,   0.915910
135.000000,   0.177120,   0.911040,  -1.100800,   0.550670,  -0.275470,   0.137810,  -0.068940,   0.034490,  -0.346530,   0.167430
136.000000,  -0.482290,   0.177120,   0.911040,  -1.100800,   0.550670,  -0.275470,   0.137810,  -0.068940,   0.034490,  -0.346530
137.000000,   0.383490,  -0.482290,   0.177120,   0.911040,  -1.100800,   0.550670,  -0.275470,   0.137810,  -0.068940,   0.034490
138.000000,  -0.766600,   0.383490,  -0.482290,   0.177120,   0.911040,  -1.100800,   0.550670,  -0.275470,   0.137810,  -0.068940
139.000000,   0.836610,  -0.766600,   0.383490,  -0.482290,   0.177120,   0.911040,  -1.100800,   0.550670,  -0.275470,   0.137810
140.000000,  -0.280750,   0.836610,  -0.766600,   0.383490,  -0.482290,   0.177120,   0.911040,  -1.100800,   0.550670,  -0.275470
141.000000,  -0.134600,  -0.280750,   0.836610,  -0.766600,   0.383490,  -0.482290,   0.177120,   0.911040,  -1.100800,   0.550670
142.000000,   0.269070,  -0.134600,  -0.280750,   0.836610,  -0.766600,   0.383490,  -0.482290,   0.177120,   0.911040,  -1.100800
143.000000,  -0.537880,   0.269070,  -0.134600,  -0.280750,   0.836610,  -0.766600,   0.383490,  -0.482290,   0.177120,   0.911040
144.000000,   0.785680,  -0.537880,   0.269070,  -0.134600,  -0.280750,   0.836610,  -0.766600,   0.383490,  -0.482290,   0.177120
145.000000,  -0.991490,   0.785680,  -0.537880,   0.269070,  -0.134600,  -0.280750,   0.836610,  -0.766600,   0.383490,  -0.482290
146.000000,   0.854440,  -0.991490,   0.785680,  -0.537880,   0.269070,  -0.134600,  -0.280750,   0.836610,  -0.766600,   0.383490
147.000000,  -0.032010,   0.854440,  -0.991490,   0.785680,  -0.537880,   0.269070,  -0.134600,  -0.280750,   0.836610,  -0.766600
148.000000,  -0.774010,  -0.032010,   0.854440,  -0.991490,   0.785680,  -0.537880,   0.269070,  -0.134600,  -0.280750,   0.836610
149.000000,   0.838260,  -0.774010,  -0.032010,   0.854440,  -0.991490,   0.785680,  -0.537880,   0.269070,  -0.134600,  -0.280750
150.000000,  -0.257720,   0.838260,  -0.774010,  -0.032010,   0.854440,  -0.991490,   0.785680,  -0.537880,   0.269070,  -0.134600
151.000000,  -0.193800,  -0.257720,   0.838260,  -0.774010,  -0.032010,   0.854440,  -0.991490,   0.785680,  -0.537880,   0.269070
152.000000,   0.387400,  -0.193800,  -0.257720,   0.838260,  -0.774010,  -0.032010,   0.854440,  -0.991490,   0.785680,  -0.537880
153.000000,  -0.774420,   0.387400,  -0.193800,  -0.257720,   0.838260,  -0.774010,  -0.032010,   0.854440,  -0.991490,   0.785680
154.000000,   0.838350,  -0.774420,   0.387400,  -0.193800,  -0.257720,   0.838260,  -0.774010,  -0.032010,   0.854440,  -0.991490
155.000000,  -0.256470,   0.838350,  -0.774420,   0.387400,  -0.193800,  -0.257720,   0.838260,  -0.774010,  -0.032010,   0.854440
156.000000,  -0.197030,  -0.256470,   0.838350,  -0.774420,   0.387400,  -0.193800,  -0.257720,   0.838260,  -0.774010,  -0.032010
157.000000,   0.393860,  -0.197030,  -0.256470,   0.838350,  -0.774420,   0.387400,  -0.193800,  -0.257720,   0.838260,  -0.774010
158.000000,  -0.787320,   0.393860,  -0.197030,  -0.256470,   0.838350,  -0.774420,   0.387400,  -0.193800,  -0.257720,   0.838260
159.000000,   0.841230,  -0.787320,   0.393860,  -0.197030,  -0.256470,   0.838350,  -0.774420,   0.387400,  -0.193800,  -0.257720
160.000000,  -0.216370,   0.841230,  -0.787320,   0.393860,  -0.197030,  -0.256470,   0.838350,  -0.774420,   0.387400,  -0.193800
161.000000,  -0.300100,  -0.216370,   0.841230,  -0.787320,   0.393860,  -0.197030,  -0.256470,   0.838350,  -0.774420,   0.387400
162.000000,   0.599890,  -0.300100,  -0.216370,   0.841230,  -0.787320,   0.393860,  -0.197030,  -0.256470,   0.838350,  -0.774420
163.000000,  -1.199180,   0.599890,  -0.300100,  -0.216370,   0.841230,  -0.787320,   0.393860,  -0.197030,  -0.256470,   0.838350
164.000000,   0.932950,  -1.199180,   0.599890,  -0.300100,  -0.216370,   0.841230,  -0.787320,   0.393860,  -0.197030,  -0.256470
165.000000,   0.133500,   0.932950,  -1.199180,   0.599890,  -0.300100,  -0.216370,   0.841230,  -0.787320,   0.393860,  -0.197030
166.000000,   0.128860,   0.133500,   0.932950,  -1.199180,   0.599890,  -0.300100,  -0.216370,   0.841230,  -0.787320,   0.393860
167.000000,  -1.187560,   0.128860,   0.133500,   0.932950,  -1.199180,   0.599890,  -0.300100,  -0.216370,   0.841230,  -0.787320
168.000000,   0.930360,  -1.187560,   0.128860,   0.133500,   0.932950,  -1.199180,   0.599890,  -0.300100,  -0.216370,   0.841230
169.000000,   0.138650,   0.930360,  -1.187560,   0.128860,   0.133500,   0.932950,  -1.199180,   0.599890,  -0.300100,  -0.216370
170.000000,   0.056630,   0.138650,   0.930360,  -1.187560,   0.128860,   0.133500,   0.932950,  -1.199180,   0.599890,  -0.300100
171.000000,  -1.001880,   0.056630,   0.138650,   0.930360,  -1.187560,   0.128860,   0.133500,   0.932950,  -1.199180,   0.599890
172.000000,   0.889010,  -1.001880,   0.056630,   0.138650,   0.930360,  -1.187560,   0.128860,   0.133500,   0.932950,  -1.199180
173.000000,   0.220980,   0.889010,  -1.001880,   0.056630,   0.138650,   0.930360,  -1.187560,   0.128860,   0.133500,   0.932950
174.000000,  -1.096730,   0.220980,   0.889010,  -1.001880,   0.056630,   0.138650,   0.930360,  -1.187560,   0.128860,   0.133500
175.000000,   0.884580,  -1.096730,   0.220980,   0.889010,  -1.001880,   0.056630,   0.138650,   0.930360,  -1.187560,   0.128860
176.000000,   0.229810,   0.884580,  -1.096730,   0.220980,   0.889010,  -1.001880,   0.056630,   0.138650,   0.930360,  -1.187560
177.000000,  -1.220350,   0.229810,   0.884580,  -1.096730,   0.220980,   0.889010,  -1.001880,   0.056630,   0.138650,   0.930360
178.000000,   0.919980,  -1.220350,   0.229810,   0.884580,  -1.096730,   0.220980,   0.889010,  -1.001880,   0.056630,   0.138650
179.000000,   0.159320,   0.919980,  -1.220350,   0.229810,   0.884580,  -1.096730,   0.220980,   0.889010,  -1.001880,   0.056630
180.000000,  -0.232870,   0.159320,   0.919980,  -1.220350,   0.229810,   0.884580,  -1.096730,   0.220980,   0.889010,  -1.001880
181.000000,  -0.257690,  -0.232870,   0.159320,   0.919980,  -1.220350,   0.229810,   0.884580,  -1.096730,   0.220980,   0.889010
182.000000,   0.515120,  -0.257690,  -0.232870,   0.159320,   0.919980,  -1.220350,   0.229810,   0.884580,  -1.096730,   0.220980
183.000000,  -1.029720,   0.515120,  -0.257690,  -0.232870,   0.159320,   0.919980,  -1.220350,   0.229810,   0.884580,  -1.096730
184.000000,   0.895210,  -1.029720,   0.515120,  -0.257690,  -0.232870,   0.159320,   0.919980,  -1.220350,   0.229810,   0.884580
185.000000,   0.208630,   0.895210,  -1.029720,   0.515120,  -0.257690,  -0.232870,   0.159320,   0.919980,  -1.220350,   0.229810
186.000000,  -0.923770,   0.208630,   0.895210,  -1.029720,   0.515120,  -0.257690,  -0.232870,   0.159320,   0.919980,  -1.220350
187.000000,   0.835050,  -0.923770,   0.208630,   0.895210,  -1.029720,   0.515120,  -0.257690,  -0.232870,   0.159320,   0.919980
188.000000,  -0.302620,   0.835050,  -0.923770,   0.208630,   0.895210,  -1.029720,   0.515120,  -0.257690,  -0.232870,   0.159320
189.000000,  -0.078390,  -0.302620,   0.835050,  -0.923770,   0.208630,   0.895210,  -1.029720,   0.515120,  -0.257690,  -0.232870
190.000000,   0.156710,  -0.078390,  -0.302620,   0.835050,  -0.923770,   0.208630,   0.895210,  -1.029720,   0.515120,  -0.257690
191.000000,  -0.313260,   0.156710,  -0.078390,  -0.302620,   0.835050,  -0.923770,   0.208630,   0.895210,  -1.029720,   0.515120
192.000000,   0.626200,  -0.313260,   0.156710,  -0.078390,  -0.302620,   0.835050,  -0.923770,   0.208630,   0.895210,  -1.029720
193.000000,  -1.251770,   0.626200,  -0.313260,   0.156710,  -0.078390,  -0.302620,   0.835050,  -0.923770,   0.208630,   0.895210
194.000000,   0.944660,  -1.251770,   0.626200,  -0.313260,   0.156710,  -0.078390,  -0.302620,   0.835050,  -0.923770,   0.208630
195.000000,   0.110180,   0.944660,  -1.251770,   0.626200,  -0.313260,   0.156710,  -0.078390,  -0.302620,   0.835050,  -0.923770
196.000000,   0.220240,   0.110180,   0.944660,  -1.251770,   0.626200,  -0.313260,   0.156710,  -0.078390,  -0.302620,   0.835050
197.000000,  -1.086400,   0.220240,   0.110180,   0.944660,  -1.251770,   0.626200,  -0.313260,   0.156710,  -0.078390,  -0.302620
198.000000,   0.881620,  -1.086400,   0.220240,   0.110180,   0.944660,  -1.251770,   0.626200,  -0.313260,   0.156710,  -0.078390
199.000000,   0.235690,   0.881620,  -1.086400,   0.220240,   0.110180,   0.944660,  -1.251770,   0.626200,  -0.313260,   0.156710
200.000000,  -1.302850,   0.235690,   0.881620,  -1.086400,   0.220240,   0.110180,   0.944660,  -1.251770,   0.626200,  -0.313260
201.000000,   0.943610,  -1.302850,   0.235690,   0.881620,  -1.086400,   0.220240,   0.110180,   0.944660,  -1.251770,   0.626200
202.000000,   0.112270,   0.943610,  -1.302850,   0.235690,   0.881620,  -1.086400,   0.220240,   0.110180,   0.944660,  -1.251770
203.000000,   0.224440,   0.112270,   0.943610,  -1.302850,   0.235690,   0.881620,  -1.086400,   0.220240,   0.110180,   0.944660
204.000000,  -1.145140,   0.224440,   0.112270,   0.943610,  -1.302850,   0.235690,   0.881620,  -1.086400,   0.220240,   0.110180
205.000000,   0.898440,  -1.145140,   0.224440,   0.112270,   0.943610,  -1.302850,   0.235690,   0.881620,  -1.086400,   0.220240
206.000000,   0.202200,   0.898440,  -1.145140,   0.224440,   0.112270,   0.943610,  -1.302850,   0.235690,   0.881620,  -1.086400
207.000000,  -0.833660,   0.202200,   0.898440,  -1.145140,   0.224440,   0.112270,   0.943610,  -1.302850,   0.235690,   0.881620
208.000000,   0.809240,  -0.833660,   0.202200,   0.898440,  -1.145140,   0.224440,   0.112270,   0.943610,  -1.302850,   0.235690
