Time, X(t-0), X(t-1), X(t-2), X(t-3), X(t-4), X(t-5), X(t-6), X(t-7), X(t-8), X(t-9)
159.000000,   0.962400,  -0.758180,   0.420480,  -0.109780,  -0.343060,   1.013570,  -0.886070,   0.419980,  -0.091820,  -0.164410
160.000000,   0.034590,   0.962400,  -0.758180,   0.420480,  -0.109780,  -0.343060,   1.013570,  -0.886070,   0.419980,  -0.091820
161.000000,  -0.232560,   0.034590,   0.962400,  -0.758180,   0.420480,  -0.109780,  -0.343060,   1.013570,  -0.886070,   0.419980
162.000000,   0.428230,  -0.232560,   0.034590,   0.962400,  -0.758180,   0.420480,  -0.109780,  -0.343060,   1.013570,  -0.886070
163.000000,  -1.106150,   0.428230,  -0.232560,   0.034590,   0.962400,  -0.758180,   0.420480,  -0.109780,  -0.343060,   1.013570
164.000000,   1.119840,  -1.106150,   0.428230,  -0.232560,   0.034590,   0.962400,  -0.758180,   0.420480,  -0.109780,  -0.343060
165.000000,   0.301020,   1.119840,  -1.106150,   0.428230,  -0.232560,   0.034590,   0.962400,  -0.758180,   0.420480,  -0.109780
166.000000,   0.078880,   0.301020,   1.119840,  -1.106150,   0.428230,  -0.232560,   0.034590,   0.962400,  -0.758180,   0.420480
167.000000,  -1.109690,   0.078880,   0.301020,   1.119840,  -1.106150,   0.428230,  -0.232560,   0.034590,   0.962400,  -0.758180
168.000000,   0.798200,  -1.109690,   0.078880,   0.301020,   1.119840,  -1.106150,   0.428230,  -0.232560,   0.034590,   0.962400
169.000000,   0.091490,   0.798200,  -1.109690,   0.078880,   0.301020,   1.119840,  -1.106150,   0.428230,  -0.232560,   0.034590
170.000000,   0.268520,   0.091490,   0.798200,  -1.109690,   0.078880,   0.301020,   1.119840,  -1.106150,   0.428230,  -0.232560
171.000000,  -1.054100,   0.268520,   0.091490,   0.798200,  -1.109690,   0.078880,   0.301020,   1.119840,  -1.106150,   0.428230
172.000000,   0.819670,  -1.054100,   0.268520,   0.091490,   0.798200,  -1.109690,   0.078880,   0.301020,   1.119840,  -1.106150
173.000000,   0.252250,   0.819670,  -1.054100,   0.268520,   0.091490,   0.798200,  -1.109690,   0.078880,   0.301020,   1.119840
174.000000,  -1.218270,   0.252250,   0.819670,  -1.054100,   0.268520,   0.091490,   0.798200,  -1.109690,   0.078880,   0.301020
175.000000,   1.142750,  -1.218270,   0.252250,   0.819670,  -1.054100,   0.268520,   0.091490,   0.798200,  -1.109690,   0.078880
176.000000,   0.298830,   1.142750,  -1.218270,   0.252250,   0.819670,  -1.054100,   0.268520,   0.091490,   0.798200,  -1.109690
177.000000,  -1.158540,   0.298830,   1.142750,  -1.218270,   0.252250,   0.819670,  -1.054100,   0.268520,   0.091490,   0.798200
178.000000,   0.781980,  -1.158540,   0.298830,   1.142750,  -1.218270,   0.252250,   0.819670,  -1.054100,   0.268520,   0.091490
179.000000,   0.181340,   0.781980,  -1.158540,   0.298830,   1.142750,  -1.218270,   0.252250,   0.819670,  -1.054100,   0.268520
180.000000,  -0.161350,   0.181340,   0.781980,  -1.158540,   0.298830,   1.142750,  -1.218270,   0.252250,   0.819670,  -1.054100
181.000000,  -0.212340,  -0.161350,   0.181340,   0.781980,  -1.158540,   0.298830,   1.142750,  -1.218270,   0.252250,   0.819670
182.000000,   0.680130,  -0.212340,  -0.161350,   0.181340,   0.781980,  -1.158540,   0.298830,   1.142750,  -1.218270,   0.252250
183.000000,  -0.420560,   0.680130,  -0.212340,  -0.161350,   0.181340,   0.781980,  -1.158540,   0.298830,   1.142750,  -1.218270
184.000000,   0.880640,  -0.420560,   0.680130,  -0.212340,  -0.161350,   0.181340,   0.781980,  -1.158540,   0.298830,   1.142750
185.000000,   0.353440,   0.880640,  -0.420560,   0.680130,  -0.212340,  -0.161350,   0.181340,   0.781980,  -1.158540,   0.298830
186.000000,  -1.003110,   0.353440,   0.880640,  -0.420560,   0.680130,  -0.212340,  -0.161350,   0.181340,   0.781980,  -1.158540
187.000000,   0.919890,  -1.003110,   0.353440,   0.880640,  -0.420560,   0.680130,  -0.212340,  -0.161350,   0.181340,   0.781980
188.000000,  -0.320310,   0.919890,  -1.003110,   0.353440,   0.880640,  -0.420560,   0.680130,  -0.212340,  -0.161350,   0.181340
189.000000,   0.163440,  -0.320310,   0.919890,  -1.003110,   0.353440,   0.880640,  -0.420560,   0.680130,  -0.212340,  -0.161350
190.000000,   0.157760,   0.163440,  -0.320310,   0.919890,  -1.003110,   0.353440,   0.880640,  -0.420560,   0.680130,  -0.212340
191.000000,  -0.201600,   0.157760,   0.163440,  -0.320310,   0.919890,  -1.003110,   0.353440,   0.880640,  -0.420560,   0.680130
192.000000,   0.576800,  -0.201600,   0.157760,   0.163440,  -0.320310,   0.919890,  -1.003110,   0.353440,   0.880640,  -0.420560
193.000000,  -1.422800,   0.576800,  -0.201600,   0.157760,   0.163440,  -0.320310,   0.919890,  -1.003110,   0.353440,   0.880640
194.000000,   1.202570,  -1.422800,   0.576800,  -0.201600,   0.157760,   0.163440,  -0.320310,   0.919890,  -1.003110,   0.353440
195.000000,   0.290710,   1.202570,  -1.422800,   0.576800,  -0.201600,   0.157760,   0.163440,  -0.320310,   0.919890,  -1.003110
196.000000,   0.089770,   0.290710,   1.202570,  -1.422800,   0.576800,  -0.201600,   0.157760,   0.163440,  -0.320310,   0.919890
197.000000,  -1.007870,   0.089770,   0.290710,   1.202570,  -1.422800,   0.576800,  -0.201600,   0.157760,   0.163440,  -0.320310
198.000000,   0.801450,  -1.007870,   0.089770,   0.290710,   1.202570,  -1.422800,   0.576800,  -0.201600,   0.157760,   0.163440
199.000000,   0.351130,   0.801450,  -1.007870,   0.089770,   0.290710,   1.202570,  -1.422800,   0.576800,  -0.201600,   0.157760
200.000000,  -1.173120,   0.351130,   0.801450,  -1.007870,   0.089770,   0.290710,   1.202570,  -1.422800,   0.576800,  -0.201600
201.000000,   0.991750,  -1.173120,   0.351130,   0.801450,  -1.007870,   0.089770,   0.290710,   1.202570,  -1.422800,   0.576800
202.000000,   0.160080,   0.991750,  -1.173120,   0.351130,   0.801450,  -1.007870,   0.089770,   0.290710,   1.202570,  -1.422800
203.000000,   0.272880,   0.160080,   0.991750,  -1.173120,   0.351130,   0.801450,  -1.007870,   0.089770,   0.290710,   1.202570
204.000000,  -1.234780,   0.272880,   0.160080,   0.991750,  -1.173120,   0.351130,   0.801450,  -1.007870,   0.089770,   0.290710
205.000000,   1.021830,  -1.234780,   0.272880,   0.160080,   0.991750,  -1.173120,   0.351130,   0.801450,  -1.007870,   0.089770
206.000000,   0.488740,   1.021830,  -1.234780,   0.272880,   0.160080,   0.991750,  -1.173120,   0.351130,   0.801450,  -1.007870
207.000000,  -0.893730,   0.488740,   1.021830,  -1.234780,   0.272880,   0.160080,   0.991750,  -1.173120,   0.351130,   0.801450
